url,fqdn,positives,total,detected_engines,scan_date
http://down.zmnds.com/cx/180806/4/adobeauditio3.0%C3%A4%C2%BF%C2%9C%C3%A5%C2%BC%C2%8F@192_53235sduneo.exe/,down.zmnds.com,6,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:54
http://down.3257575.com/cx/22/1/%C3%A6%C2%9A%C2%B4%C3%A9%C2%A3%C2%8E%C3%A5%C2%BD%C2%B1%C3%A9%C2%9F%C2%B3%C3%A6%C2%92%C2%AD%C3%A6%C2%94%C2%BE%C3%A5%C2%99%C2%A8%C3%A7%C2%94%C2%B5%C3%A8%C2%A7%C2%86%C3%A7%C2%89%C2%88_220_12703.exe/,down.3257575.com,4,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:54
http://oporamebel.ru/counter?00000017686TC5z2eQ62K7r4sjjfAKsBXFGyRQWULRQc9xAr-l6Phy8FbDQg-LrYgAyLwFR6ffAJaPSXm1E-Yvj7QSKOrw4PfQSEkAJQFJtJnugX80wLWyHRbndy0,oporamebel.ru,2,87,"{'Sophos': {'detected': True, 'result': 'malicious site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:56
http://down.zmnds.com/cx/180806/4/cuecovert1.01%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A7%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BB%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A8%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%89%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B2%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A7%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%89%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%88@192_405081vwfzsrz.exe/,down.zmnds.com,6,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:58
http://cdn.discordapp.com/attachments/800701808547987466/801121652728791090/,cdn.discordapp.com,2,88,"{'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'MalSilo': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:56
http://dubapkg.cmcmcdn.com/duba/216/,dubapkg.cmcmcdn.com,4,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:53
http://d1.paopaoche.net/x1/,d1.paopaoche.net,3,87,"{'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:54
http://216.151.137.188/,216.151.137.188,1,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:37
http://down1.zmnrz.com/cx/20191206/1/%C3%83%C2%A8%C3%82%C2%9C%C3%82%C2%9C%C3%83%C2%A8%C3%82%C2%9C%C3%82%C2%82%C3%83%C2%A5%C3%82%C2%BA%C3%82%C2%94%C3%83%C2%A7%C3%82%C2%94%C3%82%C2%A8%C3%83%C2%A5%C3%82%C2%B8%C3%82%C2%82%C3%83%C2%A5%C3%82%C2%9C%C3%82%C2%BAapk_143_341617.exe/,down1.zmnrz.com,7,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:56
http://down.zmnds.com/cx/180806/4/alarm1.2@213_1620279wqsgpkz.exe/,down.zmnds.com,3,87,"{'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:54
http://down10.zol.com.cn/zoldownload/h2t_setup@81_32929.exe/,down10.zol.com.cn,9,87,"{'Sophos': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malicious site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://down10.zol.com.cn/zoldownload/h2t_setup@81_32929.exe/'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}, 'SCUMWARE.org': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:54
http://down1.zmnrz.com/cx/201909262/1/%C3%A8%C2%B7%C2%9B89_28338.exe/,down1.zmnrz.com,7,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:58
http://down1.zmnrz.com/cx/201909262/1/%C3%83%C2%83%C3%82%C2%A7%C3%83%C2%82%C3%82%C2%99%C3%83%C2%82%C3%82%C2%BE%C3%83%C2%83%C3%82%C2%A5%C3%83%C2%82%C3%82%C2%BA%C3%83%C2%82%C3%82%C2%A6%C3%83%C2%83%C3%82%C2%A7%C3%83%C2%82%C3%82%C2%BD%C3%83%C2%82%C3%82%C2%91%C3%83%C2%83%C3%82%C2%A7%C3%83%C2%82%C3%82%C2%9B%C3%83%C2%82%C3%82%C2%98_131_40264.exe/,down1.zmnrz.com,7,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:54
http://d.wanyouxi7.com/yx/op/sqft/910338/,d.wanyouxi7.com,9,87,"{'Sophos': {'detected': True, 'result': 'malware site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Emsisoft': {'detected': True, 'result': 'malware site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malicious site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://d.wanyouxi7.com/yx/op/sqft/910338/'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'Forcepoint ThreatSeeker': {'detected': True, 'result': 'malicious site'}, 'Certego': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:58
http://162.216.18.240/admin201506/uploadApkFile/rt/20181116/,162.216.18.240,6,87,"{'Sophos': {'detected': True, 'result': 'malware site'}, 'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malicious site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://162.216.18.240/admin201506/uploadApkFile/rt/20181116/'}, 'Kaspersky': {'detected': True, 'result': 'malware site'}, 'Netcraft': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:55
http://down.zmnds.com/cx/180806/4/setup@19_52740otktly.exe/,down.zmnds.com,5,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:53
http://down10.zol.com.cn/zoldownload/Somic_G945_d.0095@81_108817.exe/,down10.zol.com.cn,9,87,"{'Sophos': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malicious site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://down10.zol.com.cn/zoldownload/Somic_G945_d.0095@81_108817.exe/'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}, 'SCUMWARE.org': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:54
http://raw.yiyoushuo.com/APK/,raw.yiyoushuo.com,2,87,"{'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:55
http://dl.dropboxusercontent.com/s/uivco11szli5b1c/,dl.dropboxusercontent.com,3,87,"{'CMC Threat Intelligence': {'detected': True, 'result': 'malware site'}, 'AutoShun': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:54
http://on.wall.aldcup.com/download/WinMount64%E4%BD%8D_01455439.exe/,on.wall.aldcup.com,4,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:55
http://approximate.se/64k/2012/,approximate.se,2,87,"{'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://down.zmnrz.com/cx/20190412/1/%B6padafreeativirus2016a%B6-82-4081mebyoj.exe/,down.zmnrz.com,5,87,"{'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Trustwave': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:47
http://qy2vde.15311223344.com/YouXiHe/,qy2vde.15311223344.com,1,87,"{'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://academic.ro/ij/,academic.ro,2,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:47
http://c5a.tll456.com/download/CBox%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%BF_146210046.exe/,c5a.tll456.com,6,87,"{'Sophos': {'detected': True, 'result': 'malware site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'ADMINUSLabs': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:47
http://down.zmnrz.com/cx/201910151/2/2010%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BFv1.52foradroid%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF10_164_1-moban-4065.exe/,down.zmnrz.com,5,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Trustwave': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:49
http://down.zmnds.com/cx/180806/4/%C3%A5%C2%B0%C2%8F%C3%A7%C2%89%C2%9Bpdf%C3%A8%C2%BD%C2%AC@19_428662mntt.exe/,down.zmnds.com,6,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:47
http://down.zmnds.com/cx/180806/4/microsoft2520outlook252020@19_437502utzbnt.exe/,down.zmnds.com,3,87,"{'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:47
http://pc6.wall.aldcup.com/download/%E6%9C%80%E7%BB%88%E5%B9%BB%E6%83%B315%E9%85%8D%E7%BD%AE%E6%A3%80%E6%B5%8B%E5%B7%A5%E5%85%B7_038553003.exe/,pc6.wall.aldcup.com,4,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:47
http://down.zmnds.com/cx/180806/4/adobeillustratorcs5%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B9raitpr@192_358274zexuyf.exe/,down.zmnds.com,3,87,"{'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:47
http://down1.zmnrz.com/cx/201909262/1/QQ%FF%FF%FF%FF%FF%FF%FF%FF%FF%FF%FF%FF4.6.2C9tkg5.com80_159_73696.exe/,down1.zmnrz.com,7,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://pc6109.d.aldcup.com/download/%E6%80%9D%E6%BA%90%E5%AE%8B%E4%BD%93_038464140.exe/,pc6109.d.aldcup.com,5,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
https://www.google.com/url?q=http://srv-auth.web.app/Upd/index.html%23[[-Email-]]&amp;source=gmail&amp;ust=1607952068298000&amp;usg=AFQjCNET34JepEJaeWVJA8UNv7YcDs1vjg,www.google.com,3,88,"{'CMC Threat Intelligence': {'detected': True, 'result': 'phishing site'}, 'Phishtank': {'detected': True, 'result': 'phishing site'}, 'ESET': {'detected': True, 'result': 'phishing site'}}",2021-05-07 08:53:46
http://quintopuoi.mapostudio.it/,quintopuoi.mapostudio.it,2,88,"{'ADMINUSLabs': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malware site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://quintopuoi.mapostudio.it/'}}",2021-05-07 08:59:48
http://superquest.info/recup/71d9bf5f56a-1119e210c30b&var=S0010776&uuid=e4da73ca-6e3d-4c8f-9195-00p.exe/,superquest.info,11,87,"{'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Sophos': {'detected': True, 'result': 'malware site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'ADMINUSLabs': {'detected': True, 'result': 'malicious site'}, 'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'Emsisoft': {'detected': True, 'result': 'malware site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malicious site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://superquest.info/recup/71d9bf5f56a-1119e210c30b&var=S0010776&uuid=e4da73ca-6e3d-4c8f-9195-00p.exe/'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
http://down.zmnrz.com/cx/20190412/1/%C2%B3%C2%B4-16-277812idzzgl.exe/,down.zmnrz.com,6,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Trustwave': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:47
http://163.171.132.119/sdh.publisherhunt.com/jklnga/app/xhelper/,163.171.132.119,4,87,"{'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malicious site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://163.171.132.119/sdh.publisherhunt.com/jklnga/app/xhelper/'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:47
http://down10.zol.com.cn/zoldownload/ee3setup7@81_310404.exe/,down10.zol.com.cn,12,87,"{'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Sophos': {'detected': True, 'result': 'malware site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malicious site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://down10.zol.com.cn/zoldownload/ee3setup7@81_310404.exe/'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'Sangfor': {'detected': True, 'result': 'malware site'}, 'G-Data': {'detected': True, 'result': 'malware site'}, 'SCUMWARE.org': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:45
